symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,wiki_title,wiki_url,company_type,traded_as,founded,headquarters,num_locations,area_served,key_people,services,revenue,operating_income,net_income,total_assets,total_equity,num_employees,subsidiaries,website,founders,formerly,products,isin
ARCC,Ares Capital Corporation Common Stock,$19.84,0.32,1.639%,5030782,14200015744.0,United States,2004.0,Finance: Consumer Services,Finance,/market-activity/stocks/arcc,International Meditation Centre,https://en.wikipedia.org/wiki/International_Meditation_Centre,,,,,,,,,,,,,,,,http://www.ubakhin-vipassana-meditation.org/,Sayagyi U Ba Khin,,,
VAC,Marriott Vacations Worldwide Corporation Common Stock,$50.79,3.98,8.502%,799240,1758044603.0,United States,,Real Estate,Finance,/market-activity/stocks/vac,Fastenal,https://en.wikipedia.org/wiki/Fastenal,Public,Nasdaq: FASTNasdaq-100 componentS&P 500 component,1967; 58 years ago (1967),"Winona, Minnesota, U.S.","3,628 (2024)",United StatesCanadaEuropeAsia,Daniel L. Florness (CEO)Holden Lewis (CFO),,US$7.5 billion (2024),US$1.5 billion (2024),US$1.1 billion (2024),US$4.7 billion (2024),US$3.6 billion (2024),"23,702 (2024)",,fastenal.com,Bob Kierlin,,,
DAVEW,Dave Inc. Warrants,$0.72,0.02,2.857%,118403,9722939.0,United States,,Finance: Consumer Services,Finance,/market-activity/stocks/davew,Ooma,https://en.wikipedia.org/wiki/Ooma,Public,NYSE: OOMARussell 2000 Component,"Palo Alto, California, U.S. in 2004 (2004)","525 Almanor Avenue, Suite 200, Sunnyvale, California",,,"Eric B. Stang(President, Chairman, & CEO)Shig Hamamatsu (CFO)",,US$ 256.9 million(FY JAN 31 2025),US$ N/A(FY JAN 31 2025),US$ -6.9 million(FY JAN 31 2025),US$ 149.2 million(FY JAN 31 2025),US$ 85.3 million(FY JAN 31 2025),510 (FY JAN 31 2025),,www.ooma.com,Andrew Frame and Michael Cerda,,"Voice over IP, Talkatone",
MCB,Metropolitan Bank Holding Corp. Common Stock,$72.95,3.0,4.289%,67204,751239246.0,United States,2017.0,Major Banks,Finance,/market-activity/stocks/mcb,Quanta Services,https://en.wikipedia.org/wiki/Quanta_Services,Public,NYSE: PWRS&P 500 Component,1997,"Williams TowerHouston, Texas",,,Earl C. Austin Jr. (CEO),,$29.94 billion USD (Feb 2024) $9.466 billion USD (2017),,,,,"40,000",,quantaservices.com,,,,
PUK,Prudential Public Limited Company Common Stock,$27.74,0.45,1.649%,991493,35640750679.0,United Kingdom,,Life Insurance,Finance,/market-activity/stocks/puk,Bitdeer,https://en.wikipedia.org/wiki/Bitdeer,,Nasdaq: BTDR,,Singapore,,,"Jihan Wu (Executive chairman, CEO)",,"S$485,975,304 (2023)",,,,,211 (2023),,,Jihan Wu,,,
HBANL,Huntington Bancshares Incorporated Depositary Shares Each Representing a 1/40th Interest in a Share of 6.875% Series J Non-Cumulative Perpetual Preferred Stock,$25.54,0.06,0.235%,13911,37272839934.0,United States,,Major Banks,Finance,/market-activity/stocks/hbanl,MaxLinear,https://en.wikipedia.org/wiki/MaxLinear,Public,NYSE: MXLS&P 600 component,2003; 22 years ago (2003),"Carlsbad, California, U.S.",,,Kishore Seendripu (Chair and CEO)Curtis Ling (CTO),,US$361 million (2024),−US$223 million (2024),−US$255 million (2024),US$865 million (2024),US$516 million (2024),"1,294 (2024)",,maxlinear.com,Kishore SeendripuCurtis Ling,,Broadband mixed-signal semiconductors,
ACGLN,Arch Capital Group Ltd. Depositary Shares each Representing a 1/1000th Interest in a 4.550% Non-Cumulative Preferred Share Series G,$17.09,0.13,0.767%,26931,6197277280.0,Bermuda,,Property-Casualty Insurers,Finance,/market-activity/stocks/acgln,Piedmont Cable Company,https://en.wikipedia.org/wiki/Piedmont_Cable_Company,,,,,,,,,,,,,,,,,,,,
ILLR,Triller Group Inc. Common Stock,$0.4831,0.0413,9.348%,348982,74957708.0,United States,2019.0,Investment Managers,Finance,/market-activity/stocks/illr,Vistra Corp.,https://en.wikipedia.org/wiki/Vistra_Corp.,Public,NYSE: VSTDJUA componentS&P 500 component,2016; 9 years ago (2016),"Irving, Texas, U.S.",,,Jim Burke (CEO),,US$17.2 billion (2024),US$4.1 billion (2024),,US$37.8 billion (2024),,"approx. 6,850 (December 2024)",TXU EnergyLuminantDynegyHomefield EnergyAmbit EnergyCrius EnergyEnergy Harbor,vistracorp.com,,Vistra Energy Corp.,,
FBP,First BanCorp. New Common Stock,$20.16,0.42,2.128%,1295211,3184008368.0,Puerto Rico,,Major Banks,Finance,/market-activity/stocks/fbp,Ambev,https://en.wikipedia.org/wiki/Ambev,Public subsidiary,B3: ABEV3NYSE: ABEVIbovespa Component,1999; 26 years ago (1999),"São Paulo, Brazil",,"Brazil, Latin America, Canada",Jean Jereissati (chairman & CEO),,US$ 15.2 billion (2022),,US$ 2.8 billion (2022 ),,,"41,000+",,www.ambev.com.br,,,Beers and soft drinks,
GLXY,Galaxy Digital Inc. Class A Common Stock,$23.42,-0.61,-2.538%,13251818,9148093929.0,United States,,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/glxy,Brandywine Realty Trust,https://en.wikipedia.org/wiki/Brandywine_Realty_Trust,Public,NYSE: BDNS&P 600 component,1994; 31 years ago (1994),"2929 Arch St., Suite 1800, Philadelphia, Pennsylvania, U.S.",,,"Gerard H. Sweeney, CEO & PresidentMichael J. Joyce, ChairmanThomas E. Wirth, CFO",,US$506 million (2022),,US$53 million (2022),US$3.874 billion (2022),US$1.633 billion (2022),334 (2022),,brandywinerealty.com,,,Office buildings,
MBI,MBIA Inc. Common Stock,$7.62,0.21,2.834%,271342,384761430.0,United States,1987.0,Property-Casualty Insurers,Finance,/market-activity/stocks/mbi,Weyco Group,https://en.wikipedia.org/wiki/Weyco_Group,Public,Nasdaq: WEYSRussell 2000 Component,1892,"Glendale, Wisconsin",,,"Thomas W. Florsheim Jr., CEO",,US$$320.5 million (2014),,US$19.8 million (2014),,,640,"Florsheim Shoes, The Combs Company, Nunn Bush Shoe",www.weycogroup.com,,,,
VEL,Velocity Financial Inc. Common Stock,$18.35,-0.08,-0.434%,56747,713815551.0,United States,2020.0,Finance: Consumer Services,Finance,/market-activity/stocks/vel,United Microelectronics Corporation,https://en.wikipedia.org/wiki/United_Microelectronics_Corporation,Public,TWSE: 2303NYSE: UMC,1980; 45 years ago (1980),"Hsinchu Science Park Hsinchu, Taiwan",,,"Stan Hung, ChairmanSC Chien, Co-presidentJason Wang, Co-president",,NT$176.821 billion (2020),NT$22.007 billion or NT$21.931 billion (2020),NT$27.18 billion or NT$20.852 billion (2020),,,"19,577 (2020)",,umc.com,Robert Tsao,,,
FFWM,First Foundation Inc. Common Stock,$5.32,0.33,6.613%,1002459,440945013.0,United States,,Major Banks,Finance,/market-activity/stocks/ffwm,HF Sinclair,https://en.wikipedia.org/wiki/HF_Sinclair,Public company,NYSE: DINOS&P 400 component,1947; 78 years ago (1947),"Dallas, Texas, United States",,,"Franklin Myers, Chairman Tim Go, CEO",,$11.183 billion (2020),"4,054,249,000 United States dollar (2022)",-$514 million (2020),$11.506 billion (2020),$5.168 billion (2020),"3,891 (2020)",,hfsinclair.com,,,GasolineDiesel fuelJet fuelLubricantsAsphalt,
C,Citigroup Inc. Common Stock,$98.70,1.07,1.096%,14357891,176600569893.0,United States,,Major Banks,Finance,/market-activity/stocks/c,ON24,https://en.wikipedia.org/wiki/ON24,Public,NYSE: ONTF,1998,"San Francisco, California, U.S",,Worldwide,Sharat Sharan (CEO)Steve Vattuone (CFO)Jim Blackie (CRO)David Lee (CMO),webcastingvirtual event,,,,,,250-500,,www.on24.com,,,,
BMO,Bank Of Montreal Common Stock,$121.17,1.25,1.042%,527766,86794891321.0,Canada,,Commercial Banks,Finance,/market-activity/stocks/bmo,Sonida Senior Living,https://en.wikipedia.org/wiki/Sonida_Senior_Living,Public company,NYSE: SNDARussell 3000 Component,1990,"Dallas, Texas",96,,"Brandon Ribar, President & CEO; Kevin Detz, CFO","Independent living, assisted living, memory care, temporary stay",,,,,,"4,500",,https://www.sonidaseniorliving.com/,,,,
GDOT,Green Dot Corporation Class A Common Stock $0.001 par value,$11.80,0.85,7.763%,902142,653984473.0,United States,2010.0,Finance: Consumer Services,Finance,/market-activity/stocks/gdot,Ferrovial,https://en.wikipedia.org/wiki/Ferrovial,Societas Europaea,BMAD: FERNasdaq: FEREuronext Amsterdam: FER,1952; 73 years ago (1952),"Kingsfordweg 241, Amsterdam, Netherlands",,"Spain, Portugal, United Kingdom, Ireland, Poland, United States, Canada, Chile, Australia","Rafael del Pino Calvo-Sotelo (Chairman), Ignacio Madridejos (CEO)","Residential, commercial property and infrastructure construction; toll road operation; airport and infrastructure management; waste management; facility management",€12.208 billion (2017),€638 million (2017),€454 million (2017),€8.063 billion (2017),€6.234 billion (2017),"95,978 (2017)","Amey, AGS Airports (50%), Webber, Budimex, FerroNATS, Ditecpesa, Cintra US, Inacua, FBSerwus, Ferrovial Serviços, Zity, Ferrovial Servicios Chile, Cadagua, Tecpresa, Edytesa, Autema, Vialivre, B2in, BFK",www.ferrovial.com/en,Rafael del Pino,,,ES0118900010
GAB,Gabelli Equity Trust Inc. (The) Common Stock,$6.01,0.1,1.692%,474122,1765841450.0,United States,1986.0,Investment Managers,Finance,/market-activity/stocks/gab,Adtran,https://en.wikipedia.org/wiki/Adtran,Public,Nasdaq: ADTNFWB: QH9SDAX component,1985; 40 years ago (1985),"Huntsville, Alabama, US",,,Tom Stanton (CEO),,US$1.1 Billion (FY 2023),US$-221.3 Million (FY 2023),US$-8.3 Million (FY 2023),US$736.9 Million (FY 2023),US$593.8 Million (FY 2023),1405,,adtran.com,,,,US00486H1059
ONIT,Onity Group Inc. Common Stock,$43.50,0.94,2.209%,44157,350561019.0,United States,,Finance: Consumer Services,Finance,/market-activity/stocks/onit,Voyager Technologies,https://en.wikipedia.org/wiki/Voyager_Technologies,Public,NYSE: VOYG,,"Denver, Colorado, United States",,,Dylan Taylor (Chairman and CEO)Matthew Kuta (President),,,,,,,,,https://voyagertechnologies.com/,Dylan TaylorMatthew Kuta,Voyager Space,,
MAIN,Main Street Capital Corporation Common Stock,$55.56,0.05,0.09%,791065,4977483889.0,United States,2007.0,Finance/Investors Services,Finance,/market-activity/stocks/main,Euroseas (company),https://en.wikipedia.org/wiki/Euroseas_(company),,,,,,,,,,,,,,,,,,,,
TRV,The Travelers Companies Inc. Common Stock,$290.07,2.22,0.771%,1781335,64704005369.0,United States,,Property-Casualty Insurers,Finance,/market-activity/stocks/trv,Tri Pointe Homes,https://en.wikipedia.org/wiki/Tri_Pointe_Homes,Public company,NYSE: TPHS&P 600 component,"April 2009; 16 years ago (2009-04) in Irvine, California, U.S.","Incline Village, Nevada",,,"Douglas F. Bauer, CEOThomas J. Mitchell, COOGlenn J. Keeler, CFO",,$3.970 billion (2021),,$469 million (2021),$4.336 billion (2021),$2.447 billion (2021),"6,182 (2021)",,tripointehomes.com,,"TRI Pointe Group, Inc. (2014–2020)",,
WFC,Wells Fargo & Company Common Stock,$83.11,0.71,0.862%,16141382,260889316286.0,United States,,Major Banks,Finance,/market-activity/stocks/wfc,Global Payments,https://en.wikipedia.org/wiki/Global_Payments,Public,NYSE: GPNS&P 500 component,"2000; 25 years ago (2000), as a National Data Corporation subsidiary 2001; 24 years ago (2001), spun off from parent company","Three Alliance CenterAtlanta, Georgia, U.S.",,,Cameron M. Bready(president and CEO)Andréa Carter(CHRO)David Rumph(CFO),,US$10.1 billion (2024),US$2.33 billion (2024),US$1.57 billion (2024),US$46.9 billion (2024),US$22.3 billion (2024),"27,000 (2024)",TSYSHeartland Payment Systems,globalpayments.com,,,,
CHCO,City Holding Company Common Stock,$122.11,3.24,2.726%,105336,1759440374.0,United States,,Major Banks,Finance,/market-activity/stocks/chco,Kandi Technologies,https://en.wikipedia.org/wiki/Kandi_Technologies,Public,Nasdaq: KNDI,"2002; 23 years ago (2002)in Jinhua, Zhejiang","Jinhua, Zhejiang",,"China, United States",,,,,,,,,Zhejiang Kandi Electric Vehicles (50%)SC Autosports LLC,www.kandigroup.com,Hu Xiaoming,,"Automobiles, electric vehicles",
PRENW,Prenetics Global Limited Warrant,$0.0264,0.0062,30.693%,4582,344097.0,Hong Kong,,Blank Checks,Finance,/market-activity/stocks/prenw,Perfect Corp,https://en.wikipedia.org/wiki/Perfect_Corp,Public,NYSE: PERF,"June 1, 2015","New Taipei City, Xindian District, Taiwan",,Worldwide,,"SaaS, AI, AR beauty and fashion tech services",,,,,,201–500 (2023),,www.perfectcorp.com,Alice Chang,,"AI and AR beauty technological products, YouCam Perfect, YouCam Makeup",
NNI,Nelnet Inc. Common Stock,$127.77,3.03,2.429%,77230,4591175126.0,United States,2003.0,Finance: Consumer Services,Finance,/market-activity/stocks/nni,Wikimedia Foundation,https://en.wikipedia.org/wiki/Wikimedia_Foundation,"501(c)(3), charitable organization",,"June 20, 2003; 22 years ago (2003-06-20), St. Petersburg, Florida, U.S.",,,Worldwide(banned in some territories),,,$185.4 million (2024) $180.2 million (2023) $167.9 million (2022),,,,,,,wikimediafoundation.org foundation.wikimedia.org (Governance),Jimmy Wales,,"Wikipedia, MediaWiki, Wikibooks, Wikidata, Wikifunctions, Wikimedia Commons, Wikinews, Wikiquote, Wikisource, Wikispecies, Wikiversity, Wikivoyage, Wiktionary",
BHFAN,Brighthouse Financial Inc. Depositary shares each representing a 1/1000th interest in a share of 5.375% Non-Cumulative Preferred Stock Series C,$13.05,0.31,2.433%,69376,746084382.0,United States,,Life Insurance,Finance,/market-activity/stocks/bhfan,Allegion,https://en.wikipedia.org/wiki/Allegion,Public,NYSE: ALLES&P 500 component,1908; 117 years ago (1908),"Dublin, Ireland",,,Lauren Peters (chair)John Stone (CEO),,US$3.77 billion (2024),US$781 million (2024),US$598 million (2024),US$4.49 billion (2024),US$1.50 billion (2024),"14,400 (2024)",,allegion.com,,,,IE00BFRT3W74
CZWI,Citizens Community Bancorp Inc. Common Stock,$16.72,0.14,0.844%,24535,161510936.0,United States,2006.0,Savings Institutions,Finance,/market-activity/stocks/czwi,Range Resources,https://en.wikipedia.org/wiki/Range_Resources,Public company,NYSE: RRCS&P 400 component,1976; 49 years ago (1976),"Fort Worth, Texas, U.S.",,,"Dennis L. Degner, President & CEOMark S. Schucchi, CFO",,US$2.417 billion (2024),,US$266 million (2024),US$7.347 billion (2024),US$3.936 billion (2024),565 (2025),,rangeresources.com,,,PetroleumNatural gas,
BLX,Banco Latinoamericano de Comercio Exterior S.A.,$44.58,0.68,1.549%,123715,1640134756.0,Panama,1992.0,Commercial Banks,Finance,/market-activity/stocks/blx,Entergy,https://en.wikipedia.org/wiki/Entergy,Public,NYSE: ETRS&P 500 component,1913; 112 years ago (1913),"Entergy TowerNew Orleans, Louisiana, US",,"Arkansas, Louisiana, Mississippi and Texas","Andrew ""Drew"" Marsh(Chair and CEO)",Electricity (and natural gas in New Orleans and Baton Rouge),US$10.113 billion (FY2020),US$1.769 billion (FY2020),US$1.406 billion (FY2020),US$58.239 billion (FY2020),US$10.961 billion (FY2020),"12,177 (2023)",,www.entergy.com,,,,
CRVL,CorVel Corp. Common Stock,$73.85,2.16,3.013%,201784,3784587184.0,United States,,Specialty Insurers,Finance,/market-activity/stocks/crvl,Hologic,https://en.wikipedia.org/wiki/Hologic,Public,Nasdaq: HOLXS&P 500 component,1985; 40 years ago (1985),"Marlborough, Massachusetts, U.S.",,,"Stephen P. MacMillan (Chairman, President, CEO)Karleen Marie Oberton (CFO)Jay A. Stein (Chairman-Emeritus, CTO, SVP)",,US$4.86 billion (2022)US$5.63 billion (2021),US$1.64 billion (2022)US$2.48 billion (2021),US$1.30 billion (2022)US$1.87 billion (2021),US$9.07 billion (2022)US$8.92 billion (2021),US$4.88 billion (2022)US$4.22 billion (2021),"6,944 (2022)",Endomag,hologic.com,,,,
APLD,Applied Digital Corporation Common Stock,$21.09,-0.28,-1.31%,36748495,5898575104.0,United States,2022.0,Finance: Consumer Services,Finance,/market-activity/stocks/apld,Argenx,https://en.wikipedia.org/wiki/Argenx,,,,"Ghent , Belgium",,,Tim Van Hauwermeiren (CEO),,"2,143,000,000 euro (2024)",,"792,700,000 euro (2024)",,,,,argenx.com,,,,
EBMT,Eagle Bancorp Montana Inc. Common Stock,$16.35,0.25,1.553%,27447,130018094.0,United States,2010.0,Major Banks,Finance,/market-activity/stocks/ebmt,Jefferies Financial Group,https://en.wikipedia.org/wiki/Jefferies_Financial_Group,Public,NYSE: JEFS&P 400 component,1979; 46 years ago (1979),New York City,,,Richard B. Handler (CEO)Brian P. Friedman (president)Joseph S. Steinberg (chairman),,US$7.03 billion (2024),US$1.01 billion (2024),US$669 million (2024),US$64.4 billion (2024),US$10.2 billion (2024),"7,822 (2024)",,jefferies.com,Ian M. CummingJoseph S. Steinberg,Leucadia National Corporation (1979–2018) Talcott National Corporation (1968–1979),,
FIBK,First Interstate BancSystem Inc. Common Stock (DE),$31.42,0.82,2.68%,976713,3232823092.0,United States,2010.0,Major Banks,Finance,/market-activity/stocks/fibk,Novo Nordisk,https://en.wikipedia.org/wiki/Novo_Nordisk,Public,Nasdaq Copenhagen: NOVO BOMX Copenhagen 25 componentNYSE: NVO,21 December 1923; 101 years ago (1923-12-21),"Bagsværd, Denmark",,,Helge Lund (chairman)Maziar Mike Doustdar (president and CEO),,290.4 billion kr. (2024),128.3 billion kr. (2024),100.9 billion kr. (2024),465.8 billion kr. (2024),143.5 billion kr. (2024),"77,349 (2024)",,novonordisk.com,,,OzempicRyzodegVictozaNovoEightActivellaNovolinLevemirNovoSevenNorditropinTresibaXultophyNovoRapidFiaspSaxenda,
FITBI,Fifth Third Bancorp Depositary Shares,$25.59,0.07,0.274%,32885,16915291169.0,United States,,Major Banks,Finance,/market-activity/stocks/fitbi,Mathew Knowles,https://en.wikipedia.org/wiki/Mathew_Knowles,,,,,,,,,,,,,,,,mathewknowles.com,,,,
VABK,Virginia National Bankshares Corporation Common Stock,$39.14,0.87,2.273%,18687,211087460.0,United States,,Major Banks,Finance,/market-activity/stocks/vabk,Harrow Health,https://en.wikipedia.org/wiki/Harrow_Health,Public,Nasdaq: HROWRussell Microcap Index component,2012; 13 years ago (2012),"Nashville, Tennessee, United States","1 (Nashville, TN)",,Mark L. Baum (CEO)Andrew R. Boll (CFO),,,,,,,,ImprimisRxEton PharmaceuticalsSurface PharmaceuticalsMelt PharmaceuticalsVisionology.com,www.harrow.com,,Imprimis Pharmaceuticals ( - Jan 2019),Pharmaceuticals,
GOCO,GoHealth Inc. Class A Common Stock,$2.57,0.27,11.739%,23941,73794980.0,United States,2020.0,Specialty Insurers,Finance,/market-activity/stocks/goco,Tyson Foods,https://en.wikipedia.org/wiki/Tyson_Foods,Public,NYSE: TSN (Class A)S&P 500 component,1935; 90 years ago (1935),"Springdale, Arkansas, U.S.",,Worldwide,John H. Tyson (chairman)Donnie King (CEO),,US$54.4 billion (2025),US$1.10 billion (2025),US$474 million (2025),US$36.7 billion (2025),US$18.1 billion (2025),"133,000 (2025)",,tysonfoods.com,John W. Tyson,,Meat and cultured meat,
SCHW,Charles Schwab Corporation (The) Common Stock,$90.51,0.02,0.022%,8266318,160830547053.0,United States,,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/schw,American Railway Express Company Garage,https://en.wikipedia.org/wiki/American_Railway_Express_Company_Garage,,,,,,,,,,,,,,,,,,,,
BOC,Boston Omaha Corporation Class A Common Stock,$12.53,0.32,2.621%,201582,394111528.0,United States,2022.0,Real Estate,Finance,/market-activity/stocks/boc,American Superconductor,https://en.wikipedia.org/wiki/American_Superconductor,Public,Nasdaq: AMSCRussell Microcap component,"April 9, 1987; 38 years ago (1987-04-09)","Ayer, Massachusetts, U.S.",,,Daniel P. McGahn (president & CEO),,$146 million (2023),−$11 million (2023),−$11 million (2023),$233 million (2023),$145 million (2023),337 (2024),,amsc.com,Gregory J. Yurek,,,
CZNC,Citizens & Northern Corp Common Stock,$19.66,0.61,3.202%,57971,349984823.0,United States,,Major Banks,Finance,/market-activity/stocks/cznc,Medifast,https://en.wikipedia.org/wiki/Medifast,Public,NYSE: MED,1981,"Baltimore, Maryland, United States",,,"Daniel R. Chard, Executive Chairman and CEO",,"US$ 934.8 million (2020), US$1,526,087 (2021), US$1,598,577 (2022)",US$ 134.2 million (2020),US$ 102.9 million (2020),US$ 276.1 million (2020),US$ 157.2 million (2020),713 (2020),,medifastinc.com,,,Optavia Medifast diet (retired 2021),
PWP,Perella Weinberg Partners Class A Common Stock,$17.81,0.89,5.26%,811545,1581686901.0,United States,2020.0,Finance: Consumer Services,Finance,/market-activity/stocks/pwp,The Cooper Companies,https://en.wikipedia.org/wiki/The_Cooper_Companies,Public,Nasdaq: COOS&P 500 component,1958; 67 years ago (1958),"San Ramon, California, U.S.",,Worldwide,Albert G. White III(President & CEO),,,"507,600,000 United States dollar (2022)","385,800,000 United States dollar (2022)",,,"approx. 15,000 (October 2023)",,coopercos.com,,,Medical Devices,
OBDC,Blue Owl Capital Corporation Common Stock,$12.34,0.31,2.577%,12191750,6306335245.0,,2019.0,Diversified Financial Services,Finance,/market-activity/stocks/obdc,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
