symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,wiki_title,wiki_url,company_type,traded_as,founded,headquarters,num_locations,area_served,key_people,services,revenue,operating_income,net_income,total_assets,total_equity,num_employees,subsidiaries,website,founders,formerly,products,isin
IPG,Interpublic Group of Companies Inc. (The) Common Stock,$25.72,1.17,4.766%,5027426,9344821211.0,United States,,Advertising,Consumer Discretionary,/market-activity/stocks/ipg,ZSpace (company),https://en.wikipedia.org/wiki/ZSpace_(company),Public,Nasdaq: ZSPC,2007; 18 years ago (2007),"San Jose, California",,,"Paul Kellenberger, CEOMike Harper, CMO",,,,,,,,,zspace.com,,,,
WEN,Wendy's Company (The) Common Stock,$8.29,0.42,5.337%,6589115,1577916784.0,United States,,Restaurants,Consumer Discretionary,/market-activity/stocks/wen,The Man in the High Castle (TV series),https://en.wikipedia.org/wiki/The_Man_in_the_High_Castle_(TV_series),,,,,,,,,,,,,,,,,,,,
CMRE,Costamare Inc. Common Stock $0.0001 par value,$14.57,0.28,1.959%,366922,1747838895.0,Greece,2010.0,Marine Transportation,Consumer Discretionary,/market-activity/stocks/cmre,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
BLNK,Blink Charging Co. Common Stock,$1.30,-0.02,-1.515%,4268059,148937448.0,United States,,Industrial Specialties,Consumer Discretionary,/market-activity/stocks/blnk,AAR Corp.,https://en.wikipedia.org/wiki/AAR_Corp.,Public,NYSE: AIRS&P 600 component,1951; 74 years ago (1951),"Wood Dale, Illinois, United States",,Worldwide,John Holmes (president & CEO),,US$1.99 billion (2023),,US$90.2 million (2023),US$1.1 billion (2023),US$1.1 billion (2023),"6,000 (2025)",,aarcorp.com,Ira Allen Eichner,,,
PLNT,Planet Fitness Inc. Common Stock,$109.79,4.81,4.582%,1618646,9145429378.0,United States,2015.0,Hotels/Resorts,Consumer Discretionary,/market-activity/stocks/plnt,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
TTC,Toro Company (The) Common Stock,$69.99,2.0,2.942%,814838,6849371389.0,United States,,Tools/Hardware,Consumer Discretionary,/market-activity/stocks/ttc,Mogo (company),https://en.wikipedia.org/wiki/Mogo_(company),Public,TSX: MOGO,2003,"Vancouver, British Columbia",,,,,,,,,,,Carta Worldwide,mogo.ca,David Marshall Feller,,"Personal loans, identity fraud protection, mortgages, Visa Debit card, credit score, Bitcoin wallet",
BJRI,BJ's Restaurants Inc. Common Stock,$35.98,2.14,6.324%,697823,760429420.0,United States,,Restaurants,Consumer Discretionary,/market-activity/stocks/bjri,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
OMEX,Odyssey Marine Exploration Inc. Common Stock,$1.78,0.01,0.565%,1157246,99214514.0,United States,,Marine Transportation,Consumer Discretionary,/market-activity/stocks/omex,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
QSR,Restaurant Brands International Inc. Common Shares,$70.51,2.52,3.706%,4240350,32067609693.0,Canada,2014.0,Restaurants,Consumer Discretionary,/market-activity/stocks/qsr,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
GNTX,Gentex Corporation Common Stock,$22.42,0.59,2.703%,2147115,4908700244.0,United States,,Auto Parts:O.E.M.,Consumer Discretionary,/market-activity/stocks/gntx,Telus Corporation,https://en.wikipedia.org/wiki/Telus_Corporation,Public,TSX: T (voting)NYSE: TUS&P/TSX 60 component,"1990; 35 years ago (1990) in Edmonton, Alberta, Canada","510 West Georgia Street, Vancouver, British Columbia, Canada",,Worldwide,Darren Entwistle (president and CEO)Doug French (CFO),,CA$20.116 billion (2023),CA$2.362 billion (2023),CA$867 millions (2023),CA$56.136 billions (2023),,"106,400 (2023)",Telus CommunicationsTelus MobilityTelus HealthTelus DigitalTelus Agriculture,www.telus.com,,,"HSPA+, LTE, 5G",CA87971M1032
DIBS,1stdibs.com Inc. Common Stock,$5.01,0.15,3.086%,341025,183437883.0,United States,2021.0,Catalog/Specialty Distribution,Consumer Discretionary,/market-activity/stocks/dibs,"Xos, Inc.","https://en.wikipedia.org/wiki/Xos,_Inc.",Public,Nasdaq: XOS,2016,"Los Angeles, California, U.S.",,,Dakota Semler (Chairman of The Board and CEO),,,,,,,,,www.xostrucks.com,,,Electric trucks,
WH,Wyndham Hotels & Resorts Inc. Common Stock ,$72.72,3.41,4.92%,2013213,5494137440.0,United States,2018.0,Hotels/Resorts,Consumer Discretionary,/market-activity/stocks/wh,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
TLF,Tandy Leather Factory Inc. Common Stock,$2.67,0.08,3.089%,11689,21540230.0,United States,,Apparel,Consumer Discretionary,/market-activity/stocks/tlf,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
TOUR,Tuniu Corporation American Depositary Shares,$0.737,0.0019,0.258%,92956,85511446.0,China,2014.0,Transportation Services,Consumer Discretionary,/market-activity/stocks/tour,Centene Corporation,https://en.wikipedia.org/wiki/Centene_Corporation,Public,NYSE: CNCS&P 500 component,1984; 41 years ago (1984),"St. Louis, Missouri, U.S.",,,Sarah London (CEO)Susan Smith (COO),Health care providerPharmacy benefit manager,US$163 billion (2024),US$3.18 billion (2024),US$3.31 billion (2024),US$82.4 billion (2024),US$26.4 billion (2024),"60,500 (2024)",,www.centene.com,"Elizabeth ""Betty"" Brinn",,,
GIII,G-III Apparel Group LTD. Common Stock,$28.37,1.27,4.686%,529131,1197652969.0,United States,1989.0,Apparel,Consumer Discretionary,/market-activity/stocks/giii,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
TGE,The Generation Essentials Group Class A Ordinary Shares,$1.14,-0.02,-1.724%,241573,48400916.0,,2025.0,Newspapers/Magazines,Consumer Discretionary,/market-activity/stocks/tge,The Generation Essentials Group,https://en.wikipedia.org/wiki/The_Generation_Essentials_Group,Public company,NYSE: TGE,"June 5, 2025; 5 months ago (2025-06-05)","Paris, France",,Worldwide,Calvin Choi (Director) Feridun Hamdullahpur (Chairman),,,,,,,,The Art Newspaper L'Officiel,thegenerationessentials.com,,,,
WWW,Wolverine World Wide Inc. Common Stock,$15.90,1.25,8.532%,2620369,1303289562.0,United States,,Shoe Manufacturing,Consumer Discretionary,/market-activity/stocks/www,Apple Inc.,https://en.wikipedia.org/wiki/Apple_Inc.,Public,Nasdaq: AAPLNasdaq-100 componentDJIA componentS&P 100 componentS&P 500 component,"April 1, 1976 (49 years ago) (1976-04-01), in Los Altos, California, US","Apple Park, Cupertino, California, US",535 Apple Stores (2025),Worldwide,Tim Cook (CEO)Arthur Levinson (chairman),App Store Apple Arcade Apple Card Apple Music Apple Pay Apple TV CarPlay iCloud Pixelmator Shazam,US$416 billion (2025),US$133 billion (2025),US$112 billion (2025),US$359 billion (2025),US$74 billion (2025),"166,000 (2025)",Apple FinancingApple StudiosBeats ElectronicsBedditBraeburn CapitalClarisGlobalstar (20%),apple.com,Steve JobsSteve WozniakRonald Wayne,"Apple Computer Company (1976–1977)Apple Computer, Inc. (1977–2007)",AirPods AirTag Apple TV Apple Vision Pro Apple Watch HomePod iPad iPhone Mac,US0378331005
CHD,Church & Dwight Company Inc. Common Stock,$84.02,0.68,0.816%,3073721,20175728565.0,United States,,Package Goods/Cosmetics,Consumer Discretionary,/market-activity/stocks/chd,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
ROST,Ross Stores Inc. Common Stock,$174.00,13.5,8.411%,7819891,56589370284.0,United States,1985.0,Clothing/Shoe/Accessory Stores,Consumer Discretionary,/market-activity/stocks/rost,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
MMYT,MakeMyTrip Limited Ordinary Shares,$74.26,1.43,1.963%,677838,8262347532.0,India,2010.0,Transportation Services,Consumer Discretionary,/market-activity/stocks/mmyt,Yeti Holdings,https://en.wikipedia.org/wiki/Yeti_Holdings,Public,NYSE: YETIS&P 400 component,2006; 19 years ago (2006),"Austin, Texas, U.S.",,,,,US$1.66 billion (2023),,US$169.9 million (2023),,,,,yeti.com,Ryan and Roy Seiders,,"Coolers, drinkware, gear",US98585X1046
JFBR,Jeffs' Brands Ltd Ordinary Shares,$1.45,-0.06,-3.974%,150806,802408.0,Israel,2022.0,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/jfbr,Capri Holdings,https://en.wikipedia.org/wiki/Capri_Holdings,Public,NYSE: CPRIS&P 400 component,1981; 44 years ago (1981),Executive offices: London; Operations offices: New York,,Worldwide,John D. Idol (chairman and CEO),,US$5.17 billion (2024),US$−241 million (2024),US$−229 million (2024),US$6.69 billion (2024),US$1.60 billion (2024),"15,100 (2024)",Versace (2018–2025) Jimmy Choo Michael Kors,capriholdings.com,Michael Kors,Michael Kors Holdings Limited,Apparel handbags footwear watches accessories,VGG1890L1076
PRPL,Purple Innovation Inc. Common Stock,$0.7308,0.0387,5.592%,228094,79225245.0,United States,2015.0,Home Furnishings,Consumer Discretionary,/market-activity/stocks/prpl,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
EFOI,Energy Focus Inc. Common Stock,$2.365,0.095,4.185%,12707,13573716.0,United States,,Building Products,Consumer Discretionary,/market-activity/stocks/efoi,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
NWS,News Corporation Class B Common Stock,$29.00,1.02,3.645%,767891,16283767496.0,United States,,Newspapers/Magazines,Consumer Discretionary,/market-activity/stocks/nws,News Corporation,https://en.wikipedia.org/wiki/News_Corporation,Public,"NYSE: NWSA (Class A, until 2008) NYSE: NWS (Class B, until 2008) Nasdaq: NWSA (Class A, 2008–2013)Nasdaq: NWS (Class B, 2008-2013)ASX: NWSLV (Class A) ASX: NWS (Class B)","March 15, 1980; 45 years ago (1980-03-15) in Adelaide, South Australia (as News Corp Limited) December 12, 2004; 20 years ago (2004-12-12) in Wilmington, Delaware, U.S. (as News Corporation)","1211 Avenue of the Americas, New York City, New York, U.S.",,Worldwide,Rupert Murdoch(chairman and CEO)Chase Carey(president & COO),,,,,,,,"To see most of the company's subsidiaries, see: List of assets owned by News Corp List of assets owned by Fox Corporation","newscorp.com at the Wayback Machine (archived June 24, 2013)",Rupert Murdoch,News Corporation Limited (1980–2004),"Cable network programming, Filmed entertainment, Television, direct-broadcast satellite television, Publishing, and other",
BBU,Brookfield Business Partners L.P. Limited Partnership Units ,$31.13,-0.45,-1.425%,47576,6545779438.0,,2016.0,Engineering & Construction,Consumer Discretionary,/market-activity/stocks/bbu,NN Investment Partners,https://en.wikipedia.org/wiki/NN_Investment_Partners,Division,,1994,"The Hague, Netherlands",,,Co-Chief Executive Officer: Martijn Canisius and Gerald Cartigny. CIO: Valentijn van Nieuwenhuijzen,,,,,,,,,nnip.com,,,,
SN,SharkNinja Inc. Ordinary Shares,$87.51,2.4,2.82%,2020724,12281804124.0,United States,2023.0,Consumer Electronics/Appliances,Consumer Discretionary,/market-activity/stocks/sn,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
NOV,NOV Inc. Common Stock,$14.95,0.57,3.964%,2644552,5453055511.0,United States,,Oil and Gas Field Machinery,Consumer Discretionary,/market-activity/stocks/nov,NOV Inc.,https://en.wikipedia.org/wiki/NOV_Inc.,Public,NYSE: NOVS&P 400 component,1862; 163 years ago (1862),"Houston, Texas, United States",552 (2021),Worldwide,Clay C. Williams (CEO),,US$5.524 billion (2021),US$−134 million (2021),US$−245 million (2021),"US$9,550 million (2021)","US$5,064 million (2021)","27,043 (2021)",Grant PridecoIntelliServRobbins & MyersShaffer,nov.com,,"National Oilwell Varco, Inc. (2005–2021)",,
DPZ,Domino's Pizza Inc Common Stock,$407.40,10.19,2.565%,476284,13764505213.0,United States,2004.0,Food Distributors,Consumer Discretionary,/market-activity/stocks/dpz,TreeHouse Foods,https://en.wikipedia.org/wiki/TreeHouse_Foods,Public,NYSE: THSS&P 600 component,2005; 20 years ago (2005),"Oak Brook, Illinois, United States",,,,,$3.45 billion USD (2023),,,,,"7,500 (2023)",,www.treehousefoods.com,,,Private label grocery products,
TPC,Tutor Perini Corporation Common Stock,$60.94,1.19,1.992%,521975,3214173533.0,United States,1970.0,General Bldg Contractors - Nonresidential Bldgs,Consumer Discretionary,/market-activity/stocks/tpc,Telus Corporation,https://en.wikipedia.org/wiki/Telus_Corporation,Public,TSX: T (voting)NYSE: TUS&P/TSX 60 component,"1990; 35 years ago (1990) in Edmonton, Alberta, Canada","510 West Georgia Street, Vancouver, British Columbia, Canada",,Worldwide,Darren Entwistle (president and CEO)Doug French (CFO),,CA$20.116 billion (2023),CA$2.362 billion (2023),CA$867 millions (2023),CA$56.136 billions (2023),,"106,400 (2023)",Telus CommunicationsTelus MobilityTelus HealthTelus DigitalTelus Agriculture,www.telus.com,,,"HSPA+, LTE, 5G",CA87971M1032
UNFI,United Natural Foods Inc. Common Stock,$35.00,0.16,0.459%,1030442,2122834035.0,United States,2019.0,Food Distributors,Consumer Discretionary,/market-activity/stocks/unfi,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
EZPW,EZCORP Inc. Class A Non Voting Common Stock,$17.84,0.23,1.306%,772971,1086306536.0,United States,1991.0,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/ezpw,MGIC Investment Corporation,https://en.wikipedia.org/wiki/MGIC_Investment_Corporation,Public,NYSE: MTGS&P 400 component,1957,"Milwaukee, Wisconsin, U.S.",,,,,,,,,,,,www.mgic.com,Max H. Karl,,,
AS,Amer Sports Inc. Ordinary Shares,$34.06,-0.29,-0.844%,3918995,18863971974.0,,2024.0,Apparel,Consumer Discretionary,/market-activity/stocks/as,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
ALLE,Allegion plc Ordinary Shares,$162.87,3.42,2.145%,1145850,14012024185.0,United States,2013.0,Diversified Commercial Services,Consumer Discretionary,/market-activity/stocks/alle,Alkermes plc,https://en.wikipedia.org/wiki/Alkermes_plc,Public,Nasdaq: ALKSS&P 600 component,1987; 38 years ago (1987),"Dublin, Ireland",,,Richard Pops (CEO),,US$1.1 billion (2022),US$-20.5 million,US$-158 million (2022),US$1.9 billion,US$1 billion,"2,100",,www.alkermes.com,Michael Wall,,,
AEVA,Aeva Technologies Inc. Common Stock,$9.81,-0.12,-1.208%,2291185,589383897.0,United States,,Auto Parts:O.E.M.,Consumer Discretionary,/market-activity/stocks/aeva,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
GPK,Graphic Packaging Holding Company,$15.58,0.41,2.703%,4681369,4598018085.0,United States,,Containers/Packaging,Consumer Discretionary,/market-activity/stocks/gpk,JAB Holding Company,https://en.wikipedia.org/wiki/JAB_Holding_Company,Private,,1828; 197 years ago (1828),"Luxembourg City, Luxembourg",,,Peter Harf (chairman)Olivier Goudet (CEO),,,,,,,29 (2019),"CotyJDE Peet's, Stumptown CoffeeEspresso HouseKeurig Dr Pepper (27%)Krispy KremePanera Brands Panera Bread Einstein Bros. Bagels Caribou CoffeeBruegger'sPret A MangerCompassion-First Pet HospitalsNational Veterinary AssociatesIndependence Pet Holdings",jabholco.com,Ludwig ReimannJohann Benckiser,,,
CULP,Culp Inc. Common Stock,$3.82,-0.02,-0.521%,33003,48152269.0,United States,,Textiles,Consumer Discretionary,/market-activity/stocks/culp,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
HD,Home Depot Inc. (The) Common Stock,$343.32,10.94,3.291%,7412637,341736143648.0,United States,,RETAIL: Building Materials,Consumer Discretionary,/market-activity/stocks/hd,Triller (company),https://en.wikipedia.org/wiki/Triller_(company),Private,,"July 23, 2015; 10 years ago (2015-07-23) in Los Angeles, California, U.S.","2121 Avenue of the Stars, Los Angeles, California, U.S.",,Worldwide,Mike Lu (President) Mahi de Silva (CEO) Lauren Braun Diamont (VP of Content & Strategy),,,,,,,,BKFCFlipps MediaThuzio,,David Leiberman Sammy Rubin,TrillerNet Triller Hold Co,TrillerTriller TV,
SNA,Snap-On Incorporated Common Stock,$335.90,4.68,1.413%,365269,17469338396.0,United States,,Industrial Machinery/Components,Consumer Discretionary,/market-activity/stocks/sna,Reality Labs,https://en.wikipedia.org/wiki/Reality_Labs,Division,,2012,United States,,Worldwide,Palmer LuckeyBrendan IribeAndrew BosworthMichael AbrashThomas Reardon,,US$1.896 billion (2023),-US$16.1 billion (2023),,,,"17,000 (2022)",,about.meta.com/realitylabs,Palmer Luckey,Oculus VR (2012-2020) Facebook Reality Labs (2020⁠–⁠2021),Meta Quest 3Meta Quest 3SQuest 2Meta Quest ProRay-Ban StoriesHorizon Worlds,
APG,APi Group Corporation Common Stock,$36.86,0.09,0.245%,2216836,15330292064.0,United States,2020.0,Engineering & Construction,Consumer Discretionary,/market-activity/stocks/apg,Telus Corporation,https://en.wikipedia.org/wiki/Telus_Corporation,Public,TSX: T (voting)NYSE: TUS&P/TSX 60 component,"1990; 35 years ago (1990) in Edmonton, Alberta, Canada","510 West Georgia Street, Vancouver, British Columbia, Canada",,Worldwide,Darren Entwistle (president and CEO)Doug French (CFO),,CA$20.116 billion (2023),CA$2.362 billion (2023),CA$867 millions (2023),CA$56.136 billions (2023),,"106,400 (2023)",Telus CommunicationsTelus MobilityTelus HealthTelus DigitalTelus Agriculture,www.telus.com,,,"HSPA+, LTE, 5G",CA87971M1032
TDUP,ThredUp Inc. Class A Common Stock,$7.04,0.08,1.149%,1887475,880998927.0,United States,2021.0,Catalog/Specialty Distribution,Consumer Discretionary,/market-activity/stocks/tdup,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
UAA,Under Armour Inc. Class A Common Stock,$4.28,0.11,2.638%,11168170,1814246469.0,United States,,Apparel,Consumer Discretionary,/market-activity/stocks/uaa,Spire Inc.,https://en.wikipedia.org/wiki/Spire_Inc.,Public,NYSE: SRS&P 400 Component,1857 as The Laclede Gas Light Company,"St. Louis, Missouri, United States",,"St. Louis, MissouriKansas City, MissouriBirmingham, AlabamaMontgomery, AlabamaMobile, AlabamaHattiesburg, Mississippi",Steve Lindsey (CEO),Natural gas distribution,US$1.855 billion (Fiscal Year Ended 30 September 2020),US$206.4 million (Fiscal Year Ended 30 September 2020),US$88.6 million (Fiscal Year Ended 30 September 2020),US$8.241 billion (Fiscal Year Ended 30 September 2020),US$2.522 billion (Fiscal Year Ended 30 September 2020),"3,296 (2016)","Alabama Gas Corporation (Alagasco)EnergySouth, Inc.Laclede Gas Company",spireenergy.com,,,Natural gas,
HLN,Haleon plc American Depositary Shares (Each representing two Ordinary Shares),$9.87,0.27,2.813%,9937277,44174388380.0,United Kingdom,2022.0,Package Goods/Cosmetics,Consumer Discretionary,/market-activity/stocks/hln,Linde plc,https://en.wikipedia.org/wiki/Linde_plc,Public,Nasdaq: LINNasdaq-100 componentS&P 100 componentS&P 500 component,21 June 1879; 146 years ago (1879-06-21),"Woking, United Kingdom (principal executive offices)Dublin, Ireland(legal domicile)",,,Sanjiv Lamba (CEO)Steve Angel (chairman)Matthew J. White (CFO),,US$33.01 billion (2024),US$8.635 billion (2024),US$6.565 billion (2024),US$80.15 billion (2024),US$38.09 billion (2024),"65,289 (2024)","Praxair, Lincare Holdings, BOC, Afrox, American HomePatient, NuCo2, AUECC, GTG Plin, Nauticor",linde.com,Carl von Linde,,"Industrial gas production, medical gas and air separation physical plant engineering, logistics services",IE000S9YS762
YDDL,One and One Green Technologies. Inc Class A Ordinary Shares,$4.96,-0.22,-4.247%,181120,270320000.0,Philippines,2025.0,Industrial Specialties,Consumer Discretionary,/market-activity/stocks/yddl,Spire Inc.,https://en.wikipedia.org/wiki/Spire_Inc.,Public,NYSE: SRS&P 400 Component,1857 as The Laclede Gas Light Company,"St. Louis, Missouri, United States",,"St. Louis, MissouriKansas City, MissouriBirmingham, AlabamaMontgomery, AlabamaMobile, AlabamaHattiesburg, Mississippi",Steve Lindsey (CEO),Natural gas distribution,US$1.855 billion (Fiscal Year Ended 30 September 2020),US$206.4 million (Fiscal Year Ended 30 September 2020),US$88.6 million (Fiscal Year Ended 30 September 2020),US$8.241 billion (Fiscal Year Ended 30 September 2020),US$2.522 billion (Fiscal Year Ended 30 September 2020),"3,296 (2016)","Alabama Gas Corporation (Alagasco)EnergySouth, Inc.Laclede Gas Company",spireenergy.com,,,Natural gas,
H,Hyatt Hotels Corporation Class A Common Stock,$158.48,9.05,6.056%,881572,15049690915.0,United States,2009.0,Hotels/Resorts,Consumer Discretionary,/market-activity/stocks/h,MGIC Investment Corporation,https://en.wikipedia.org/wiki/MGIC_Investment_Corporation,Public,NYSE: MTGS&P 400 component,1957,"Milwaukee, Wisconsin, U.S.",,,,,,,,,,,,www.mgic.com,Max H. Karl,,,
