T1_index,T2_index,cosine_similarity,cosine_distance
186,10216,0.24335879,0.7566412
187,7662,0.24294256,0.7570574
188,7296,0.2559322,0.7440678
189,7662,0.25640967,0.74359035
190,7296,0.2562199,0.74378014
191,7662,0.21554703,0.784453
192,10216,0.24697068,0.75302935
193,7662,0.24281885,0.75718117
194,7662,0.23418802,0.765812
195,7662,0.2380006,0.76199937
196,7662,0.23552224,0.7644777
197,7662,0.25206992,0.74793005
198,10216,0.23483834,0.76516163
199,7662,0.26786226,0.73213774
200,7662,0.2447423,0.7552577
201,7662,0.22538967,0.77461034
202,7662,0.23034704,0.76965296
203,10216,0.2168379,0.7831621
204,7662,0.2630673,0.7369327
205,10216,0.26612824,0.73387176
206,10216,0.23827806,0.76172197
207,7662,0.22094402,0.77905595
208,7662,0.25835425,0.74164575
209,7662,0.25261137,0.7473886
210,10216,0.21832031,0.7816797
211,7296,0.19465499,0.805345
212,7662,0.23981048,0.76018953
213,10216,0.22472428,0.7752757
214,7662,0.26907098,0.730929
215,7296,0.25115937,0.74884063
216,7662,0.24184495,0.75815505
217,7662,0.2514516,0.7485484
218,7662,0.24039885,0.7596011
219,7662,0.25613794,0.74386203
220,7662,0.24759808,0.75240195
221,7662,0.2342308,0.7657692
222,10216,0.23471656,0.76528347
223,10216,0.22987124,0.7701287
224,10216,0.22931348,0.7706865
225,7662,0.2464934,0.7535066
226,7662,0.24215914,0.7578409
227,7662,0.22334437,0.7766556
228,10216,0.24235271,0.7576473
229,7662,0.25186238,0.7481376
230,10216,0.22972122,0.7702788
231,10216,0.18962833,0.81037164
232,7662,0.2522906,0.7477094
233,7296,0.23184314,0.7681569
234,7662,0.2317183,0.7682817
235,7662,0.27111256,0.72888744
236,7662,0.21872665,0.78127337
237,10216,0.25106198,0.748938
238,7662,0.20935988,0.7906401
239,7662,0.24129814,0.75870186
240,10216,0.2367841,0.7632159
241,7662,0.22819853,0.7718015
242,7662,0.2437419,0.75625813
243,7296,0.2649178,0.7350822
244,10216,0.2387795,0.7612205
245,10216,0.25509042,0.7449096
246,7662,0.26026744,0.73973256
247,10216,0.21474594,0.78525406
248,7662,0.24533802,0.754662
249,7662,0.2126858,0.7873142
250,7662,0.22750983,0.77249014
251,7296,0.25822738,0.74177265
252,7662,0.22628975,0.77371025
253,10216,0.25387162,0.7461284
254,989,0.25099865,0.7490014
255,7662,0.2351288,0.7648712
256,7296,0.21171357,0.78828645
257,7662,0.23399362,0.76600635
258,7662,0.23103419,0.76896584
259,7662,0.22571723,0.77428275
260,7662,0.23660262,0.7633974
261,7662,0.26761362,0.73238635
262,7662,0.21679564,0.7832044
263,10216,0.23151055,0.7684895
264,10216,0.23841071,0.7615893
265,7662,0.23856004,0.76144
266,7662,0.2583007,0.74169934
267,7662,0.27449483,0.7255052
268,7662,0.2331437,0.7668563
269,10216,0.21762767,0.78237236
270,10216,0.22370395,0.776296
271,7296,0.24036236,0.75963765
272,10216,0.23497349,0.7650265
273,10216,0.23447612,0.7655239
274,10216,0.23268555,0.76731443
275,7662,0.23748656,0.76251346
276,7662,0.23486012,0.7651399
277,7662,0.26532453,0.73467547
278,10216,0.27350998,0.72649
279,7662,0.26341653,0.7365835
280,10216,0.24134581,0.7586542
281,10216,0.26592773,0.73407227
282,7662,0.2397193,0.7602807
283,7662,0.25030375,0.74969625
284,10216,0.22294495,0.777055
285,10216,0.23676002,0.76324
286,7296,0.21329975,0.78670025
287,7662,0.24732181,0.75267816
288,7662,0.25426292,0.7457371
289,7662,0.25342238,0.7465776
290,7662,0.23039073,0.7696093
291,10216,0.23916551,0.76083446
292,7662,0.24189298,0.758107
293,7296,0.22531976,0.77468026
294,7662,0.23626512,0.7637349
295,7662,0.23422083,0.76577914
296,7662,0.25878507,0.74121493
297,10216,0.2370848,0.7629152
298,7662,0.26618093,0.73381907
299,7662,0.26034445,0.73965555
300,7662,0.27183932,0.7281607
301,7662,0.23663442,0.76336557
302,7662,0.23700108,0.76299894
303,7662,0.24507964,0.75492036
304,7296,0.23416525,0.76583475
305,10216,0.22311975,0.77688026
306,7296,0.2742193,0.7257807
307,10216,0.21893942,0.7810606
308,7662,0.26205048,0.7379495
309,7662,0.25899324,0.74100673
310,7662,0.2279374,0.7720626
311,7662,0.22774404,0.77225596
312,7662,0.22276197,0.777238
313,7662,0.24923597,0.750764
314,10216,0.23726135,0.76273865
315,7662,0.22991687,0.7700831
316,7662,0.24861461,0.7513854
317,7662,0.24043612,0.75956386
318,7296,0.23451336,0.76548666
319,7662,0.24899809,0.7510019
320,10216,0.24640623,0.7535938
321,7662,0.23811595,0.76188403
322,10216,0.24058668,0.7594133
323,7662,0.23785542,0.76214457
324,7662,0.23114936,0.7688506
325,7662,0.23349765,0.7665024
326,10216,0.23863545,0.7613646
327,7662,0.2555911,0.7444089
328,10216,0.23011376,0.76988626
329,7662,0.24705914,0.7529409
330,7296,0.22745974,0.7725403
331,989,0.25594297,0.74405706
332,7662,0.24044064,0.7595594
333,7662,0.245926,0.754074
334,10216,0.22980726,0.77019274
335,10216,0.2312535,0.7687465
336,7296,0.24234754,0.75765246
337,10216,0.21679978,0.7832002
338,7662,0.2371977,0.7628023
339,7662,0.23859641,0.76140356
340,7662,0.23121417,0.76878583
341,7662,0.23805097,0.76194906
342,7662,0.21669745,0.78330255
343,10216,0.2167604,0.7832396
344,7662,0.23022303,0.76977694
345,7662,0.23456946,0.76543057
346,7662,0.24380125,0.75619876
347,7662,0.24378508,0.7562149
348,7662,0.18403299,0.815967
349,10216,0.24507202,0.754928
350,10216,0.23732528,0.7626747
351,7662,0.25387633,0.7461237
352,10216,0.2137669,0.78623307
353,7662,0.22960466,0.77039534
354,7662,0.24792786,0.75207216
355,10216,0.24011429,0.7598857
356,10216,0.24399811,0.7560019
357,7759,0.20878863,0.79121137
358,10216,0.23270023,0.7672998
359,7662,0.25499618,0.7450038
360,7296,0.25448883,0.7455112
361,10216,0.23766574,0.7623342
362,7662,0.2503507,0.7496493
363,7662,0.24881695,0.75118303
364,7662,0.252509,0.747491
365,7662,0.2508924,0.7491076
366,7662,0.26067615,0.73932385
367,7662,0.2623222,0.7376778
368,7662,0.22208488,0.7779151
369,7662,0.23381704,0.76618296
370,7662,0.2304659,0.7695341
371,7662,0.24404848,0.7559515
372,10216,0.23464555,0.76535445
373,7296,0.23467137,0.76532865
374,7662,0.20778343,0.79221654
375,7662,0.22543448,0.7745655
376,7662,0.23702563,0.7629744
377,7662,0.23961979,0.7603802
378,7662,0.24174453,0.7582555
379,10216,0.2315049,0.7684951
380,10216,0.23782447,0.76217556
381,7296,0.24631497,0.753685
382,7662,0.25929648,0.7407035
383,7662,0.24153005,0.75846994
384,7296,0.22355841,0.7764416
385,7662,0.2195935,0.7804065
386,7662,0.25123173,0.74876827
387,7662,0.25703806,0.74296194
388,7662,0.23911129,0.7608887
389,7662,0.25322038,0.7467796
390,10216,0.24391326,0.7560867
391,7662,0.2029947,0.7970053
392,7662,0.27607077,0.7239292
393,7662,0.2282728,0.7717272
394,10216,0.23270696,0.76729304
395,10216,0.23812672,0.76187325
396,7662,0.22096759,0.7790324
397,7662,0.2384324,0.7615676
398,10216,0.20426205,0.795738
399,7662,0.23504528,0.7649547
400,7662,0.24329299,0.756707
401,7662,0.2279582,0.7720418
402,7662,0.23861155,0.7613884
403,10216,0.25125948,0.74874055
404,7662,0.26666778,0.7333322
405,7662,0.22661422,0.77338576
406,7662,0.24075067,0.7592493
407,7662,0.22640616,0.77359384
408,10216,0.25287914,0.74712086
409,7662,0.21245591,0.7875441
410,10216,0.2576522,0.74234784
411,7662,0.20619802,0.79380196
412,7662,0.24593648,0.7540635
413,7662,0.25017387,0.74982613
414,7662,0.24249731,0.7575027
415,7662,0.22318739,0.7768126
416,7662,0.251858,0.748142
417,7662,0.23572174,0.7642783
418,10216,0.23475125,0.7652488
419,10216,0.24801928,0.7519807
420,7662,0.24880262,0.7511974
421,10216,0.25592345,0.74407655
422,7662,0.22056265,0.77943736
423,7296,0.20772904,0.79227096
424,7662,0.24811709,0.7518829
425,7662,0.24623647,0.75376356
426,7759,0.21210751,0.78789246
427,7662,0.2383333,0.7616667
428,7662,0.2624448,0.7375552
429,7296,0.23528071,0.7647193
430,7662,0.21883631,0.7811637
431,7662,0.22207275,0.7779273
432,7662,0.2261464,0.7738536
433,7662,0.22275373,0.77724624
434,10216,0.25923884,0.74076116
435,10216,0.25114238,0.7488576
436,7296,0.24073963,0.75926036
437,10216,0.25102854,0.74897146
438,10216,0.26721823,0.73278177
439,10216,0.25332546,0.74667454
440,7662,0.24670617,0.7532938
441,7296,0.2263695,0.7736305
442,7296,0.2239231,0.7760769
443,7662,0.2388716,0.7611284
444,7662,0.21577239,0.7842276
445,10216,0.21675366,0.78324634
446,7662,0.2509922,0.7490078
447,10216,0.25804782,0.7419522
448,7296,0.2607243,0.7392757
449,7662,0.23611279,0.7638872
450,10216,0.24502303,0.754977
451,7662,0.22529761,0.77470237
452,10216,0.24093568,0.7590643
453,7662,0.21400344,0.78599656
454,7296,0.23822376,0.7617762
455,7662,0.22223854,0.77776146
456,7662,0.2548347,0.7451653
457,7662,0.2510283,0.7489717
458,10216,0.2532624,0.7467376
459,7662,0.22943984,0.77056015
460,10216,0.23301132,0.7669887
461,7662,0.22124512,0.7787549
462,7662,0.25196654,0.74803346
463,7662,0.24495915,0.7550409
464,10216,0.2098497,0.7901503
465,7662,0.22983998,0.77016
466,7662,0.22935328,0.7706467
467,7662,0.22328764,0.77671236
468,7296,0.24742582,0.7525742
469,7662,0.22972259,0.7702774
470,7662,0.24567923,0.75432074
471,7662,0.26820523,0.7317948
472,7662,0.22427028,0.7757297
473,7662,0.23468381,0.7653162
474,7662,0.2388871,0.7611129
475,7662,0.23092689,0.7690731
476,7662,0.2293942,0.7706058
477,7662,0.27112573,0.72887427
478,7662,0.23375078,0.76624924
479,7296,0.2411781,0.7588219
480,7662,0.26777858,0.7322214
481,7662,0.23442543,0.7655746
482,7662,0.21108717,0.78891283
483,7662,0.2341618,0.7658382
484,989,0.25156054,0.74843943
485,7662,0.2302872,0.7697128
486,7662,0.26712316,0.73287684
487,10216,0.25217474,0.74782526
488,7662,0.22111776,0.77888227
489,7296,0.20235677,0.79764324
490,10216,0.24161404,0.75838596
491,10216,0.2367463,0.7632537
492,10216,0.2633899,0.7366101
493,10216,0.24051708,0.7594829
494,10216,0.24166179,0.7583382
495,10216,0.22235505,0.77764493
496,7662,0.23709217,0.76290786
497,7662,0.24442293,0.7555771
498,7662,0.24039204,0.759608
499,7296,0.22653285,0.7734672
500,7662,0.25222158,0.7477784
501,7662,0.22789487,0.7721051
502,7662,0.21944122,0.78055876
503,10216,0.23277101,0.76722896
504,10216,0.22697002,0.77303
505,989,0.25628263,0.7437174
506,7662,0.24350119,0.7564988
507,10216,0.26952642,0.7304736
508,7662,0.23428378,0.7657162
509,7662,0.2553767,0.7446233
510,7662,0.23583697,0.764163
511,10216,0.23825029,0.76174974
512,7662,0.24752045,0.75247955
513,7662,0.23948017,0.76051986
514,7662,0.23364444,0.7663556
515,7662,0.23494467,0.7650553
516,7662,0.24623245,0.75376755
517,10216,0.2436499,0.7563501
518,7662,0.21986762,0.7801324
519,7662,0.23867854,0.7613214
520,7662,0.21942595,0.7805741
521,7662,0.26575786,0.73424214
522,7662,0.24176013,0.75823987
523,7296,0.23506752,0.7649325
524,7662,0.24098475,0.75901526
525,7662,0.26303524,0.73696476
526,7662,0.24285144,0.75714856
527,7296,0.25082844,0.74917156
528,7662,0.2839681,0.7160319
529,7662,0.23804463,0.7619554
530,7662,0.2508754,0.7491246
531,10216,0.25781825,0.7421818
532,10216,0.25999898,0.740001
533,7662,0.25751033,0.7424897
534,10216,0.27082467,0.7291753
535,10216,0.21721508,0.78278494
536,7662,0.26305163,0.7369484
537,7662,0.24268444,0.7573156
538,10216,0.2636564,0.7363436
539,10216,0.19951795,0.80048203
540,989,0.264728,0.735272
541,7662,0.23908868,0.76091135
542,989,0.24466142,0.75533855
543,10216,0.17256781,0.82743216
544,7296,0.24931803,0.750682
545,10216,0.23542766,0.7645723
546,7662,0.22884363,0.7711564
547,10216,0.261897,0.73810303
548,10216,0.25220138,0.7477986
549,7662,0.2532828,0.7467172
550,7662,0.24883866,0.75116134
551,7662,0.24697988,0.7530201
552,10216,0.22831279,0.7716872
553,10216,0.26008102,0.73991895
554,7662,0.22905844,0.77094156
555,7662,0.24659297,0.753407
556,7662,0.20886746,0.79113257
557,7296,0.23669975,0.76330024
558,10216,0.22886826,0.77113175
559,7662,0.26453555,0.73546445
560,7296,0.22867638,0.7713236
561,7662,0.22734593,0.77265406
562,7662,0.22213317,0.77786684
563,10216,0.24067137,0.7593286
564,7662,0.23601533,0.7639847
565,7662,0.23075849,0.7692415
566,7662,0.22894032,0.7710597
567,7662,0.24735309,0.7526469
568,7662,0.25864273,0.74135727
569,7662,0.22057226,0.77942777
570,7662,0.25082123,0.74917877
571,7662,0.24108124,0.75891876
572,7662,0.2721516,0.7278484
573,10216,0.22488138,0.7751186
574,7662,0.23572621,0.76427376
575,7296,0.21950129,0.78049874
576,7662,0.23957995,0.7604201
577,10216,0.2510035,0.7489965
578,7662,0.24214259,0.75785744
579,7662,0.23074086,0.76925915
580,7662,0.25652474,0.74347526
581,10216,0.23482892,0.76517105
582,7662,0.24202296,0.757977
583,10216,0.2540757,0.7459243
584,10216,0.18581098,0.814189
585,7662,0.2709851,0.7290149
586,7662,0.2129147,0.7870853
587,7662,0.24270478,0.75729525
588,7662,0.2270874,0.7729126
589,7296,0.27684236,0.72315764
590,7662,0.254237,0.745763
591,10216,0.25231287,0.7476871
592,10216,0.23873419,0.7612658
593,10216,0.23295037,0.7670496
594,7662,0.25591403,0.74408597
595,7662,0.23311216,0.76688784
596,7662,0.23945878,0.7605412
597,7662,0.22962031,0.77037966
598,989,0.22225596,0.77774405
599,10216,0.24611281,0.7538872
600,7662,0.2539835,0.7460165
601,7662,0.23537518,0.76462483
602,7662,0.2627037,0.73729634
603,10216,0.21951327,0.7804867
604,7662,0.24158198,0.758418
605,10216,0.24780262,0.7521974
606,10216,0.22517738,0.7748226
607,7662,0.24861999,0.75138
608,7662,0.28057888,0.71942115
609,7662,0.22720197,0.77279806
610,10216,0.23961157,0.76038843
611,7662,0.24644205,0.7535579
612,7662,0.22746772,0.7725323
613,7662,0.26264971,0.7373503
614,7662,0.23127681,0.7687232
615,7662,0.25192684,0.74807316
616,10216,0.252424,0.747576
617,7296,0.25679028,0.7432097
618,7662,0.23388793,0.7661121
619,7662,0.24565645,0.75434357
620,10216,0.23435833,0.7656417
621,7662,0.25454488,0.74545515
622,7662,0.23390165,0.7660984
623,7662,0.22610763,0.7738924
624,10216,0.22480914,0.77519083
625,7662,0.22003287,0.7799671
626,7662,0.24215215,0.75784785
627,7662,0.27311444,0.72688556
628,7662,0.24995255,0.75004745
629,10216,0.260781,0.739219
630,7662,0.22244473,0.7775553
631,10216,0.23031713,0.7696829
632,7662,0.27779335,0.72220665
633,10216,0.1959023,0.8040977
634,7662,0.21829301,0.781707
635,7662,0.25425768,0.7457423
636,10216,0.25136906,0.74863094
637,7662,0.25466362,0.7453364
638,10216,0.24294958,0.7570504
639,7662,0.21430732,0.7856927
640,10216,0.23658623,0.7634138
641,10216,0.24113946,0.7588605
642,10216,0.2255308,0.7744692
643,7662,0.24268903,0.757311
644,7662,0.2646397,0.73536026
645,7662,0.26146019,0.7385398
646,7662,0.2412009,0.7587991
647,7662,0.20716622,0.7928338
648,7662,0.23839502,0.76160496
649,7662,0.19839855,0.80160147
650,7662,0.22811067,0.7718893
651,7662,0.23144017,0.7685598
652,10216,0.23863715,0.76136285
653,10216,0.18841976,0.81158024
654,7662,0.23827834,0.7617217
655,7662,0.25593668,0.7440633
656,10216,0.22322851,0.7767715
657,2558,0.1908977,0.8091023
658,7662,0.24525589,0.7547441
659,7662,0.22847812,0.77152187
660,7662,0.23931253,0.7606875
661,7662,0.2246294,0.7753706
662,7662,0.23219323,0.76780677
663,7662,0.22162618,0.77837384
664,10216,0.26052228,0.73947775
665,10216,0.22679256,0.7732074
666,7662,0.2363969,0.7636031
667,7662,0.21390055,0.78609943
668,7662,0.24549943,0.75450057
669,10216,0.22441131,0.7755887
670,7662,0.23708105,0.76291895
671,7662,0.2607713,0.7392287
672,7662,0.24433543,0.7556646
673,7662,0.2497511,0.7502489
674,10216,0.20602593,0.79397404
675,10216,0.24009258,0.7599074
676,7662,0.25279316,0.7472068
677,7296,0.2468288,0.7531712
678,7662,0.22811984,0.77188015
679,7662,0.24317351,0.7568265
680,7662,0.23428595,0.76571405
681,7662,0.23081452,0.7691855
682,7662,0.26099163,0.73900837
683,7662,0.2252472,0.7747528
684,7662,0.24378008,0.7562199
685,7662,0.2452863,0.7547137
686,7662,0.23864868,0.76135135
687,7662,0.20613155,0.7938684
688,10216,0.25195107,0.7480489
689,10216,0.23258898,0.767411
690,7662,0.22022979,0.7797702
691,7662,0.25561514,0.7443849
692,7296,0.22287527,0.77712476
693,10216,0.24277979,0.7572202
694,7662,0.24771422,0.7522858
695,10216,0.24851239,0.7514876
696,7662,0.23104402,0.76895595
697,7296,0.2534648,0.7465352
698,7662,0.24329555,0.75670445
699,7296,0.24583153,0.75416845
700,7662,0.23885432,0.7611457
701,7662,0.22859329,0.7714067
702,7662,0.22856456,0.77143544
703,7662,0.24645494,0.75354505
704,7662,0.20169833,0.7983017
705,10216,0.23764102,0.76235896
706,7662,0.23813617,0.7618638
707,10216,0.24172582,0.7582742
708,7662,0.24631384,0.7536862
709,7296,0.25457028,0.74542975
710,7662,0.27729404,0.72270596
711,7662,0.26391777,0.7360822
712,10216,0.24858615,0.7514138
713,10216,0.25840035,0.7415997
714,10216,0.24630347,0.75369656
715,10216,0.19152476,0.80847526
716,10216,0.23398611,0.76601386
717,7662,0.26041844,0.7395816
718,10216,0.22421825,0.77578175
719,7662,0.258506,0.741494
720,7662,0.24531583,0.75468415
721,10216,0.24520467,0.7547953
722,10216,0.23872834,0.76127166
723,7296,0.19824864,0.8017514
724,7662,0.24529316,0.75470686
725,7662,0.25335425,0.74664575
726,7662,0.25475138,0.7452486
727,7662,0.25833604,0.74166393
728,7296,0.22523989,0.7747601
729,7662,0.21739528,0.7826047
730,7662,0.20788147,0.79211855
731,7662,0.24672715,0.75327283
732,10216,0.25153196,0.74846804
733,7662,0.23750095,0.76249903
734,10216,0.2324571,0.7675429
735,7662,0.22994648,0.7700535
736,10216,0.24185058,0.7581494
737,7662,0.23062068,0.7693793
738,7296,0.2403951,0.75960493
739,10216,0.24858113,0.7514189
740,7662,0.22758782,0.7724122
741,7662,0.24664707,0.75335294
742,10216,0.23850599,0.76149404
743,7662,0.25687134,0.74312866
744,10216,0.23077168,0.76922834
745,7662,0.23137812,0.76862186
746,7662,0.262572,0.737428
747,7662,0.23570336,0.76429665
748,10216,0.22577178,0.7742282
749,7296,0.24156788,0.75843215
750,7662,0.20279118,0.7972088
751,7662,0.26532024,0.73467976
752,10216,0.2332442,0.7667558
753,10216,0.2435419,0.7564581
754,10216,0.19352561,0.8064744
755,10216,0.250156,0.749844
756,7662,0.2679399,0.7320601
757,10216,0.21285936,0.7871406
758,7662,0.24043605,0.7595639
759,7662,0.23786393,0.7621361
760,7662,0.2339338,0.7660662
761,7662,0.2329835,0.76701653
762,7662,0.24620572,0.7537943
763,10216,0.24766694,0.75233305
764,7662,0.2541753,0.7458247
765,7662,0.21807468,0.7819253
766,7662,0.24886137,0.7511386
767,7662,0.23947693,0.7605231
768,7296,0.25203818,0.7479618
769,7662,0.21610716,0.78389287
770,7296,0.23464674,0.76535326
771,7662,0.24532215,0.75467783
772,10216,0.2298609,0.7701391
773,10216,0.24593902,0.754061
774,7662,0.26193035,0.73806965
775,10216,0.22131309,0.7786869
776,10216,0.23264702,0.767353
777,10216,0.2482579,0.7517421
778,7662,0.24691674,0.7530832
779,7662,0.23248407,0.7675159
780,7662,0.25655156,0.74344844
781,7662,0.21918909,0.7808109
782,7296,0.2384468,0.76155317
783,7662,0.21133307,0.78866696
784,7662,0.2171022,0.78289783
785,7662,0.25729048,0.7427095
786,7662,0.2433658,0.75663424
787,7662,0.22113597,0.778864
788,7662,0.23747925,0.76252073
789,7662,0.24306065,0.75693935
790,7662,0.24126147,0.7587385
791,7662,0.22199568,0.7780043
792,10216,0.23835824,0.76164174
793,7662,0.21215515,0.78784484
794,7662,0.26070344,0.73929656
795,7296,0.23671317,0.7632868
796,7296,0.18639268,0.81360734
797,7662,0.24487841,0.7551216
798,7662,0.2391262,0.7608738
799,7662,0.2321124,0.7678876
800,7662,0.2597782,0.7402218
801,10216,0.25493613,0.7450639
802,7662,0.21398667,0.78601336
803,7662,0.221169,0.778831
804,7662,0.22365355,0.77634645
805,10216,0.25547257,0.74452746
806,10216,0.24934284,0.75065714
807,10216,0.24011885,0.75988114
808,10216,0.24117327,0.75882673
809,7662,0.23528916,0.76471084
810,10216,0.25936395,0.74063605
811,989,0.2473762,0.7526238
812,7662,0.24641542,0.75358456
813,7662,0.22369616,0.7763038
814,7662,0.25364694,0.74635303
815,7662,0.23678309,0.7632169
816,7296,0.2540201,0.7459799
817,7662,0.24323384,0.75676614
818,10216,0.23660499,0.763395
819,10216,0.24400415,0.75599587
820,7662,0.25604653,0.74395347
821,10216,0.24071136,0.75928867
822,7662,0.22940415,0.77059585
823,7662,0.2403895,0.75961053
824,7662,0.23498258,0.7650174
